date, time, average_range
18/03/2025,01:00,8.69
18/03/2025,01:30,10.48
18/03/2025,02:00,7.28
18/03/2025,02:30,8.31
18/03/2025,03:00,9.1
18/03/2025,03:30,5.96
18/03/2025,04:00,4.68
18/03/2025,04:30,6.11
18/03/2025,05:00,8.24
18/03/2025,05:30,8.0
18/03/2025,06:00,9.76
18/03/2025,06:30,8.0
18/03/2025,07:00,8.9
18/03/2025,07:30,7.38
18/03/2025,08:00,9.24
18/03/2025,08:30,8.9
18/03/2025,09:00,7.59
18/03/2025,09:30,10.45
18/03/2025,10:00,8.86
18/03/2025,10:30,7.76
